segment_id,start_lon,start_lat,end_lon,end_lat,material,diameter_m,length_m,zone_id,pipeline_type,data_quality_flag,assumed_age_years,design_lifespan_years,hw_c_value,start_node_id,end_node_id
6058,75.911616,17.684294,75.912075,17.684275,CI,0.2,48.7923,zone_3,Distribution Pipeline,complete,35,50,100,6437,6557
6059,75.921115,17.689955,75.919906,17.68949,CI,0.2,236.58255,zone_2,Distribution Pipeline,complete,35,50,100,8499,8373
6060,75.921115,17.689955,75.921608,17.689235,CI,0.2,95.42065,zone_2,Distribution Pipeline,complete,35,50,100,8499,8565
6061,75.898417,17.684812,75.899578,17.686238,CI,0.2,200.61742,zone_1,Distribution Pipeline,complete,35,50,100,3608,3825
6062,75.933804,17.663334,75.930048,17.664424,CI,0.2,443.2111,zone_3,Distribution Pipeline,complete,35,50,100,10528,9935
6063,75.934298,17.654065,75.936428,17.65313,CI,0.2,248.61249,zone_4,Distribution Pipeline,complete,35,50,100,10604,10806
6064,75.891432,17.63639,75.892126,17.636409,CI,0.2,75.08612,zone_5,Distribution Pipeline,complete,35,50,100,2203,2297
6065,75.888143,17.641568,75.888387,17.642636,CI,0.2,120.97397,zone_5,Distribution Pipeline,complete,35,50,100,1747,1805
6066,75.890255,17.645501,75.888794,17.645865,CI,0.2,165.29982,zone_5,Distribution Pipeline,complete,35,50,100,2076,1865
6067,75.886625,17.641977,75.886655,17.642003,CI,0.2,4.2584,zone_5,Distribution Pipeline,complete,35,50,100,1497,1514
6068,75.886655,17.642003,75.886334,17.64229,CI,0.2,49.15908,zone_5,Distribution Pipeline,complete,35,50,100,1514,1452
6069,75.888959,17.638477,75.885595,17.638978,CI,0.2,361.25814,zone_5,Distribution Pipeline,complete,35,50,100,1888,1358
6070,75.894802,17.638023,75.894313,17.636882,CI,0.2,167.53369,zone_5,Distribution Pipeline,complete,35,50,100,2789,2648
6071,75.894802,17.638023,75.896271,17.637007,CI,0.2,266.02876,zone_5,Distribution Pipeline,complete,35,50,100,2789,3123
6072,75.922847,17.660763,75.923229,17.660718,CI,0.2,40.82291,zone_4,Distribution Pipeline,complete,35,50,100,8754,8822
6073,75.926956,17.657023,75.927031,17.657183,CI,0.2,19.43166,zone_4,Distribution Pipeline,complete,35,50,100,9394,9395
6074,75.923077,17.660091,75.922847,17.660763,CI,0.2,107.8934,zone_4,Distribution Pipeline,complete,35,50,100,8805,8754
6075,75.923229,17.660718,75.923621,17.660675,CI,0.2,41.83759,zone_4,Distribution Pipeline,complete,35,50,100,8822,8876
6076,75.923229,17.660718,75.923349,17.661872,CI,0.2,128.30835,zone_4,Distribution Pipeline,complete,35,50,100,8822,8835
6077,75.922847,17.660763,75.922887,17.661402,CI,0.2,74.29214,zone_4,Distribution Pipeline,complete,35,50,100,8754,8769
6078,75.92015,17.658814,75.920017,17.658451,CI,0.2,42.54754,zone_8,Distribution Pipeline,complete,35,50,100,8406,8379
6079,75.93054,17.635831,75.930589,17.635872,CI,0.2,6.82255,zone_4,Distribution Pipeline,complete,35,50,100,10004,10030
6080,75.92745,17.642845,75.926444,17.642595,CI,0.2,113.26364,zone_5,Distribution Pipeline,complete,35,50,100,,9278
6081,75.925915,17.65355,75.925089,17.6539,CI,0.2,95.89069,zone_4,Distribution Pipeline,complete,35,50,100,,9101
6082,75.909061,17.632071,75.909072,17.631259,CI,0.2,89.89788,zone_5,Distribution Pipeline,complete,35,50,100,5871,5869
6083,75.908605,17.637495,75.906742,17.638142,CI,0.2,210.28757,zone_5,Distribution Pipeline,complete,35,50,100,5730,5299
6084,75.907858,17.63207,75.907911,17.635125,CI,0.2,347.71577,zone_5,Distribution Pipeline,complete,35,50,100,5571,5573
6085,75.904495,17.632067,75.904774,17.635058,CI,0.2,334.08668,zone_5,Distribution Pipeline,complete,35,50,100,4910,4974
6086,75.904495,17.632067,75.902756,17.630626,CI,0.2,346.74881,zone_5,Distribution Pipeline,complete,35,50,100,4910,4591
6087,75.902756,17.630626,75.900998,17.63065,CI,0.2,186.50501,zone_5,Distribution Pipeline,complete,35,50,100,4591,
6088,75.902766,17.630704,75.899826,17.631936,CI,0.2,450.15853,zone_5,Distribution Pipeline,complete,35,50,100,4592,3861
6089,75.898875,17.675906,75.898868,17.677742,CI,0.2,204.61004,zone_1,Distribution Pipeline,complete,35,50,100,3689,3691
6090,75.898875,17.675906,75.898517,17.675315,CI,0.2,75.5644,zone_1,Distribution Pipeline,complete,35,50,100,3689,3625
6091,75.900921,17.685279,75.899361,17.68237,CI,0.2,366.28813,zone_1,Distribution Pipeline,complete,35,50,100,4170,3787
6092,75.91191,17.689565,75.900933,17.685293,CI,0.2,1312.83695,zone_1,Distribution Pipeline,complete,35,50,100,6508,4170
6093,75.932242,17.656705,75.931645,17.655422,CI,0.2,163.33952,zone_3,Distribution Pipeline,complete,35,50,100,10299,10227
6094,75.931712,17.655394,75.934298,17.654065,CI,0.2,320.97297,zone_4,Distribution Pipeline,complete,35,50,100,10239,10604
6095,75.883882,17.672741,75.883838,17.672728,CI,0.2,4.80988,zone_6,Distribution Pipeline,complete,35,50,100,1208,1202
6096,75.883905,17.672748,75.883882,17.672741,CI,0.2,2.57658,zone_6,Distribution Pipeline,complete,35,50,100,1208,1208
6097,75.884269,17.672856,75.883905,17.672748,CI,0.2,40.44338,zone_6,Distribution Pipeline,complete,35,50,100,1236,1208
6098,75.924863,17.692408,75.924838,17.692479,CI,0.2,8.25805,zone_2,Distribution Pipeline,complete,35,50,100,9070,9052
6099,75.923901,17.691505,75.923847,17.691551,CI,0.2,7.62814,zone_2,Distribution Pipeline,complete,35,50,100,8925,8915
6100,75.88139,17.655467,75.880671,17.654648,CI,0.2,118.49285,zone_6,Distribution Pipeline,complete,35,50,100,1026,993
6101,75.917273,17.672531,75.916832,17.672644,CI,0.2,48.45902,zone_8,Distribution Pipeline,complete,35,50,100,7941,7828
6102,75.916832,17.672644,75.916746,17.672666,CI,0.2,9.37341,zone_8,Distribution Pipeline,complete,35,50,100,7828,7804
6103,75.921211,17.652173,75.921651,17.653423,CI,0.2,146.00175,zone_5,Distribution Pipeline,complete,35,50,100,8503,8568
6104,75.91549,17.689671,75.915726,17.689677,CI,0.2,24.98317,zone_2,Distribution Pipeline,complete,35,50,100,7556,7594
6105,75.915486,17.689737,75.91549,17.689671,CI,0.2,7.23395,zone_2,Distribution Pipeline,complete,35,50,100,7556,7556
6106,75.913922,17.690677,75.913916,17.690784,CI,0.2,11.87405,zone_2,Distribution Pipeline,complete,35,50,100,7045,7046
6107,75.887847,17.68296,75.887659,17.682546,CI,0.2,50.01103,zone_1,Distribution Pipeline,complete,35,50,100,1703,1688
6108,75.88532,17.642212,75.885292,17.641931,CI,0.2,31.27924,zone_5,Distribution Pipeline,complete,35,50,100,1325,1324
6109,75.885292,17.641931,75.885179,17.64109,CI,0.2,93.82499,zone_5,Distribution Pipeline,complete,35,50,100,1324,1316
6110,75.885179,17.64109,75.884921,17.639129,CI,0.2,218.76531,zone_5,Distribution Pipeline,complete,35,50,100,1316,1283
6111,75.922248,17.639707,75.92225,17.639364,CI,0.2,37.91989,zone_5,Distribution Pipeline,complete,35,50,100,8648,
6112,75.865103,17.701336,75.86491,17.700967,CI,0.2,45.7785,zone_1,Distribution Pipeline,complete,35,50,100,327,325
6113,75.86491,17.700967,75.860349,17.702361,CI,0.2,509.42167,zone_1,Distribution Pipeline,complete,35,50,100,325,262
6114,75.88664,17.674196,75.884269,17.672856,CI,0.2,296.33958,zone_6,Distribution Pipeline,complete,35,50,100,1501,1236
6115,75.883838,17.672728,75.882537,17.672285,CI,0.2,146.54054,zone_6,Distribution Pipeline,complete,35,50,100,1202,1106
6116,75.888103,17.675031,75.88664,17.674196,CI,0.2,191.48176,zone_6,Distribution Pipeline,complete,35,50,100,1759,1501
6117,75.891996,17.676966,75.894369,17.675041,CI,0.2,409.21363,zone_6,Distribution Pipeline,complete,35,50,100,2287,2698
6118,75.893063,17.680262,75.893143,17.680264,CI,0.2,11.21998,zone_1,Distribution Pipeline,complete,35,50,100,2443,2443
6119,75.897102,17.627998,75.895898,17.624124,CI,0.2,467.11188,zone_5,Distribution Pipeline,complete,35,50,100,3308,3036
6120,75.896926,17.628039,75.897722,17.632721,CI,0.2,527.74859,zone_5,Distribution Pipeline,complete,35,50,100,3263,3449
6121,75.923639,17.63488,75.922596,17.634072,CI,0.2,142.26172,zone_5,Distribution Pipeline,complete,35,50,100,8872,8708
6122,75.91032,17.658501,75.909926,17.660037,CI,0.2,199.76504,zone_8,Distribution Pipeline,complete,35,50,100,6148,6064
6123,75.910561,17.660242,75.911261,17.66221,CI,0.2,234.63731,zone_8,Distribution Pipeline,complete,35,50,100,6239,6396
6124,75.945111,17.679238,75.945286,17.678922,CI,0.2,55.85541,zone_2,Distribution Pipeline,complete,35,50,100,11600,11631
6125,75.945286,17.678922,75.9471,17.678048,CI,0.2,280.54919,zone_2,Distribution Pipeline,complete,35,50,100,11631,11824
6126,75.945473,17.681766,75.946624,17.685411,CI,0.2,456.83271,zone_2,Distribution Pipeline,complete,35,50,100,11657,11767
6127,75.944355,17.681938,75.945236,17.685706,CI,0.2,428.64178,zone_2,Distribution Pipeline,complete,35,50,100,11532,11616
6128,75.945219,17.685709,75.945062,17.685745,CI,0.2,17.14766,zone_2,Distribution Pipeline,complete,35,50,100,11616,11604
6129,75.9434,17.681019,75.944656,17.685851,CI,0.2,623.98478,zone_2,Distribution Pipeline,complete,35,50,100,11412,11560
6130,75.951226,17.681858,75.952586,17.681555,CI,0.2,158.2559,zone_2,Distribution Pipeline,complete,35,50,100,12130,12267
6131,75.947185,17.678103,75.947235,17.678097,CI,0.2,6.53253,zone_2,Distribution Pipeline,complete,35,50,100,11837,11837
6132,75.947506,17.686696,75.943325,17.686989,CI,0.2,444.78044,zone_2,Distribution Pipeline,complete,35,50,100,11864,11406
6133,75.945219,17.685709,75.945813,17.68559,CI,0.2,67.41289,zone_2,Distribution Pipeline,complete,35,50,100,11616,11696
6134,75.929375,17.68708,75.928877,17.688573,CI,0.2,173.59128,zone_2,Distribution Pipeline,complete,35,50,100,9821,9737
6135,75.929375,17.68708,75.929409,17.685876,CI,0.2,153.83622,zone_2,Distribution Pipeline,complete,35,50,100,9821,9820
6136,75.93169,17.688321,75.929375,17.68708,CI,0.2,284.41147,zone_2,Distribution Pipeline,complete,35,50,100,10243,9821
6137,75.931621,17.689971,75.930362,17.692465,CI,0.2,344.69625,zone_2,Distribution Pipeline,complete,35,50,100,10230,9994
6138,75.934765,17.689792,75.934792,17.689719,CI,0.2,8.58202,zone_2,Distribution Pipeline,complete,35,50,100,10647,10646
6139,75.930362,17.692465,75.930035,17.692505,CI,0.2,35.02514,zone_2,Distribution Pipeline,complete,35,50,100,9994,9943
6140,75.930362,17.692465,75.93034,17.693428,CI,0.2,107.44875,zone_2,Distribution Pipeline,complete,35,50,100,9994,9977
6141,75.928877,17.688573,75.926952,17.693253,CI,0.2,557.69071,zone_2,Distribution Pipeline,complete,35,50,100,9737,9404
6142,75.92704,17.693784,75.925988,17.69344,CI,0.2,188.9509,zone_2,Distribution Pipeline,complete,35,50,100,9405,9232
6143,75.931737,17.688351,75.93169,17.688321,CI,0.2,5.89084,zone_2,Distribution Pipeline,complete,35,50,100,10244,10243
6144,75.932792,17.689021,75.932826,17.688964,CI,0.2,7.26647,zone_2,Distribution Pipeline,complete,35,50,100,10398,10398
6145,75.934831,17.689805,75.934855,17.689737,CI,0.2,7.91692,zone_2,Distribution Pipeline,complete,35,50,100,10647,10656
6146,75.933735,17.689438,75.933767,17.689357,CI,0.2,12.15343,zone_2,Distribution Pipeline,complete,35,50,100,10521,10534
6147,75.931737,17.688351,75.946087,17.694306,CI,0.2,1769.53807,zone_2,Distribution Pipeline,complete,35,50,100,10244,11722
6148,75.88139,17.655467,75.882251,17.656361,CI,0.2,134.71988,zone_6,Distribution Pipeline,complete,35,50,100,1026,1080
6149,75.884879,17.653674,75.881467,17.655432,CI,0.2,411.14768,zone_6,Distribution Pipeline,complete,35,50,100,1287,1036
6150,75.881467,17.655432,75.88139,17.655467,CI,0.2,9.02758,zone_6,Distribution Pipeline,complete,35,50,100,1036,1026
6151,75.927096,17.668005,75.927921,17.668016,CI,0.2,106.61821,zone_3,Distribution Pipeline,complete,35,50,100,9420,9569
6152,75.926597,17.665537,75.92865,17.66528,CI,0.2,234.48228,zone_4,Distribution Pipeline,complete,35,50,100,9322,
6153,75.903264,17.687326,75.903182,17.687457,CI,0.2,16.91678,zone_1,Distribution Pipeline,complete,35,50,100,4714,4701
6154,75.903247,17.687313,75.902335,17.68845,CI,0.2,168.45286,zone_1,Distribution Pipeline,complete,35,50,100,4700,
6155,75.910609,17.668855,75.914325,17.668804,CI,0.2,398.76812,zone_7,Distribution Pipeline,complete,35,50,100,6248,7169
6156,75.91646,17.672167,75.914585,17.67269,CI,0.2,208.41695,zone_8,Distribution Pipeline,complete,35,50,100,7775,7240
6157,75.910393,17.673509,75.910738,17.673351,CI,0.2,40.5934,zone_8,Distribution Pipeline,complete,35,50,100,6188,6269
6158,75.913052,17.660822,75.914408,17.659501,CI,0.2,248.38857,zone_8,Distribution Pipeline,complete,35,50,100,6836,7190
6159,75.910957,17.651503,75.909206,17.651683,CI,0.2,201.47536,zone_8,Distribution Pipeline,complete,35,50,100,6324,5903
6160,75.904078,17.651051,75.904606,17.650343,CI,0.2,96.42234,zone_8,Distribution Pipeline,complete,35,50,100,4846,4931
6161,75.914645,17.656029,75.916011,17.655495,CI,0.2,157.86432,zone_8,Distribution Pipeline,complete,35,50,100,7230,7650
6162,75.914863,17.657425,75.917331,17.656683,CI,0.2,274.71247,zone_8,Distribution Pipeline,complete,35,50,100,7366,7935
6163,75.914871,17.657488,75.917344,17.656712,CI,0.2,276.25697,zone_8,Distribution Pipeline,complete,35,50,100,7367,7935
6164,75.912911,17.651468,75.90986,17.651555,CI,0.2,326.03272,zone_5,Distribution Pipeline,complete,35,50,100,6778,6061
6165,75.912511,17.653844,75.912911,17.651468,CI,0.2,810.74307,zone_5,Distribution Pipeline,complete,35,50,100,6668,6778
6166,75.884515,17.66768,75.884446,17.669158,CI,0.2,163.82535,zone_6,Distribution Pipeline,complete,35,50,100,1249,1242
6167,75.888971,17.664513,75.888867,17.663108,CI,0.2,161.95049,zone_6,Distribution Pipeline,complete,35,50,100,1899,1883
6168,75.887355,17.670086,75.889124,17.668808,CI,0.2,330.5947,zone_6,Distribution Pipeline,complete,35,50,100,1643,1916
6169,75.885831,17.668943,75.888384,17.669007,CI,0.2,271.22626,zone_6,Distribution Pipeline,complete,35,50,100,1384,1811
6170,75.888971,17.664513,75.889762,17.664453,CI,0.2,86.58157,zone_6,Distribution Pipeline,complete,35,50,100,1899,2019
6171,75.883796,17.667558,75.889178,17.668743,CI,0.2,605.08141,zone_6,Distribution Pipeline,complete,35,50,100,1201,1929
6172,75.863627,17.66562,75.869963,17.665589,CI,0.2,683.92185,zone_6,Distribution Pipeline,complete,35,50,100,314,331
6173,75.888384,17.669007,75.889124,17.668808,CI,0.2,111.40551,zone_6,Distribution Pipeline,complete,35,50,100,1811,1916
6174,75.889124,17.668808,75.889124,17.668773,CI,0.2,3.81533,zone_6,Distribution Pipeline,complete,35,50,100,1916,1916
6175,75.888971,17.664513,75.889111,17.665987,CI,0.2,469.37642,zone_6,Distribution Pipeline,complete,35,50,100,1899,1915
6176,75.840683,17.668293,75.826878,17.667517,CI,0.2,1478.0791,zone_6,Distribution Pipeline,complete,35,50,100,27,16
6177,75.932675,17.679645,75.932601,17.680705,CI,0.2,117.66589,zone_2,Distribution Pipeline,complete,35,50,100,10384,10366
6178,75.922729,17.68068,75.927763,17.682772,CI,0.2,582.13662,zone_2,Distribution Pipeline,complete,35,50,100,8744,9553
6179,75.942892,17.673402,75.944202,17.673288,CI,0.2,139.62632,zone_2,Distribution Pipeline,complete,35,50,100,11370,11501
6180,75.950721,17.674168,75.950268,17.674392,CI,0.2,54.03244,zone_2,Distribution Pipeline,complete,35,50,100,12085,12059
6181,75.952124,17.677543,75.953651,17.677074,CI,0.2,170.10615,zone_2,Distribution Pipeline,complete,35,50,100,12211,12347
6182,75.950978,17.657443,75.951473,17.658642,CI,0.2,159.52122,zone_3,Distribution Pipeline,complete,35,50,100,12106,12149
6183,75.951779,17.676654,75.953004,17.676286,CI,0.2,136.1535,zone_2,Distribution Pipeline,complete,35,50,100,12183,12296
6184,75.951779,17.676654,75.947235,17.678097,CI,0.2,538.99101,zone_2,Distribution Pipeline,complete,35,50,100,12183,11837
6185,75.953004,17.676286,75.953476,17.676133,CI,0.2,52.82186,zone_2,Distribution Pipeline,complete,35,50,100,12296,12334
6186,75.951748,17.676663,75.950647,17.673997,CI,0.2,317.40562,zone_2,Distribution Pipeline,complete,35,50,100,12173,12082
6187,75.943163,17.675161,75.945594,17.675016,CI,0.2,259.66802,zone_2,Distribution Pipeline,complete,35,50,100,11396,11667
6188,75.949022,17.667178,75.950647,17.673997,CI,0.2,789.32431,zone_2,Distribution Pipeline,complete,35,50,100,11944,12082
6189,75.91549,17.689671,75.914595,17.689672,CI,0.2,100.33827,zone_2,Distribution Pipeline,complete,35,50,100,7556,7265
6190,75.914595,17.689672,75.913922,17.690677,CI,0.2,165.5783,zone_2,Distribution Pipeline,complete,35,50,100,7265,7045
6191,75.942855,17.681167,75.942969,17.685416,CI,0.2,470.55924,zone_2,Distribution Pipeline,complete,35,50,100,11373,11383
6192,75.942887,17.682117,75.941364,17.682181,CI,0.2,161.81799,zone_2,Distribution Pipeline,complete,35,50,100,11374,11230
6193,75.942916,17.682968,75.941805,17.683035,CI,0.2,118.06881,zone_2,Distribution Pipeline,complete,35,50,100,11375,11274
6194,75.935401,17.68379,75.935376,17.684045,CI,0.2,28.37146,zone_2,Distribution Pipeline,complete,35,50,100,10703,10704
6195,75.938435,17.683497,75.93855,17.684628,CI,0.2,125.71347,zone_2,Distribution Pipeline,complete,35,50,100,10999,
6196,75.938435,17.683497,75.939208,17.683425,CI,0.2,82.4216,zone_2,Distribution Pipeline,complete,35,50,100,10999,11067
6197,75.935088,17.682468,75.935041,17.683055,CI,0.2,65.18272,zone_2,Distribution Pipeline,complete,35,50,100,10676,10668
6198,75.935041,17.683055,75.935754,17.682789,CI,0.2,110.40383,zone_2,Distribution Pipeline,complete,35,50,100,10668,10742
6199,75.933808,17.683214,75.931199,17.6835,CI,0.2,372.92728,zone_2,Distribution Pipeline,complete,35,50,100,10533,10157
6200,75.931585,17.682457,75.931961,17.681446,CI,0.2,118.75132,zone_2,Distribution Pipeline,complete,35,50,100,10229,10272
6201,75.93441,17.68235,75.93418,17.682177,CI,0.2,32.95131,zone_2,Distribution Pipeline,complete,35,50,100,10613,10588
6202,75.934339,17.682431,75.935088,17.682468,CI,0.2,88.3412,zone_2,Distribution Pipeline,complete,35,50,100,10605,10676
6203,75.931961,17.681446,75.93199,17.681368,CI,0.2,9.23861,zone_2,Distribution Pipeline,complete,35,50,100,10272,10272
6204,75.896286,17.681683,75.898767,17.679503,CI,0.2,357.09546,zone_1,Distribution Pipeline,complete,35,50,100,3146,3674
6205,75.894063,17.682731,75.893311,17.680959,CI,0.2,214.03328,zone_1,Distribution Pipeline,complete,35,50,100,2610,2476
6206,75.890194,17.681786,75.891034,17.682891,CI,0.2,170.37278,zone_1,Distribution Pipeline,complete,35,50,100,2064,2166
6207,75.887019,17.680608,75.886035,17.679641,CI,0.2,165.73695,zone_1,Distribution Pipeline,complete,35,50,100,1566,1414
6208,75.945224,17.653041,75.943661,17.653232,CI,0.2,167.16179,zone_3,Distribution Pipeline,complete,35,50,100,11608,11437
6209,75.945342,17.654183,75.944782,17.654244,CI,0.2,59.74664,zone_3,Distribution Pipeline,complete,35,50,100,11624,11563
6210,75.939368,17.656848,75.943018,17.656097,CI,0.2,396.17358,zone_3,Distribution Pipeline,complete,35,50,100,11083,11380
6211,75.939572,17.65687,75.941514,17.658589,CI,0.2,373.23666,zone_3,Distribution Pipeline,complete,35,50,100,11099,11241
6212,75.943018,17.656097,75.94533,17.655608,CI,0.2,251.26607,zone_3,Distribution Pipeline,complete,35,50,100,11380,11625
6213,75.944404,17.655802,75.944282,17.655224,CI,0.2,65.22484,zone_3,Distribution Pipeline,complete,35,50,100,11526,11508
6214,75.944749,17.655794,75.944735,17.655732,CI,0.2,6.92726,zone_3,Distribution Pipeline,complete,35,50,100,11554,11553
6215,75.885811,17.642509,75.886126,17.643179,CI,0.2,96.48012,zone_5,Distribution Pipeline,complete,35,50,100,1380,1425
6216,75.894642,17.634471,75.894549,17.634251,CI,0.2,26.27969,zone_5,Distribution Pipeline,complete,35,50,100,2732,2709
6217,75.890429,17.638416,75.890332,17.638409,CI,0.2,10.25358,zone_5,Distribution Pipeline,complete,35,50,100,2087,2070
6218,75.882475,17.643416,75.871934,17.646489,CI,0.2,1208.3172,zone_6,Distribution Pipeline,complete,35,50,100,1099,334
6219,75.894882,17.639153,75.894802,17.638023,CI,0.2,135.09539,zone_5,Distribution Pipeline,complete,35,50,100,2819,2789
