segment_id,pss,risk_level,dominant_factor,psi_n,cff_n,adf
6549,0.175,LOW,ADF,0.0,0.0,0.7
6550,0.175,LOW,ADF,0.0,0.0,0.7
6551,0.392,LOW,CFF_n,0.052,0.56,0.7
6552,0.391,LOW,CFF_n,0.051,0.56,0.7
6553,0.544,MODERATE,CFF_n,0.28,0.735,0.7
6554,0.546,MODERATE,CFF_n,0.284,0.735,0.7
6555,0.534,MODERATE,CFF_n,0.253,0.736,0.7
6556,0.175,LOW,ADF,0.0,0.0,0.7
6557,0.175,LOW,ADF,0.0,0.0,0.7
6558,0.371,LOW,CFF_n,0.0,0.56,0.7
6559,0.377,LOW,CFF_n,0.015,0.56,0.7
6560,0.175,LOW,ADF,0.0,0.0,0.7
6561,0.427,LOW,CFF_n,0.139,0.56,0.7
6562,0.175,LOW,ADF,0.0,0.0,0.7
6563,0.175,LOW,ADF,0.0,0.0,0.7
6564,0.439,LOW,CFF_n,0.169,0.56,0.7
6565,0.175,LOW,ADF,0.0,0.0,0.7
6566,0.576,MODERATE,CFF_n,0.359,0.734,0.7
6567,0.458,LOW,CFF_n,0.216,0.56,0.7
6568,0.175,LOW,ADF,0.0,0.0,0.7
6569,0.427,LOW,CFF_n,0.14,0.56,0.7
6570,0.405,LOW,CFF_n,0.086,0.56,0.7
6571,0.175,LOW,ADF,0.0,0.0,0.7
6573,0.496,LOW,CFF_n,0.317,0.553,0.7
6574,0.452,LOW,CFF_n,0.207,0.553,0.7
6575,0.443,LOW,CFF_n,0.186,0.553,0.7
6576,0.508,MODERATE,CFF_n,0.255,0.661,0.7
6577,0.175,LOW,ADF,0.0,0.0,0.7
6578,0.488,LOW,CFF_n,0.3,0.553,0.7
6579,0.494,LOW,CFF_n,0.313,0.553,0.7
6580,0.537,MODERATE,CFF_n,0.32,0.668,0.7
6581,0.506,MODERATE,CFF_n,0.248,0.662,0.7
6582,0.536,MODERATE,CFF_n,0.323,0.664,0.7
6583,0.5,MODERATE,CFF_n,0.233,0.661,0.7
6584,0.175,LOW,ADF,0.0,0.0,0.7
6585,0.562,MODERATE,CFF_n,0.274,0.793,0.7
6586,0.563,MODERATE,CFF_n,0.269,0.801,0.7
6587,0.556,MODERATE,CFF_n,0.252,0.801,0.7
6588,0.535,MODERATE,CFF_n,0.198,0.801,0.7
6590,0.175,LOW,ADF,0.0,0.0,0.7
6591,0.403,LOW,CFF_n,0.08,0.56,0.7
6592,0.175,LOW,ADF,0.0,0.0,0.7
6593,0.175,LOW,ADF,0.0,0.0,0.7
6594,0.175,LOW,ADF,0.0,0.0,0.7
6595,0.545,MODERATE,CFF_n,0.274,0.743,0.7
6597,0.496,LOW,CFF_n,0.317,0.553,0.7
6598,0.452,LOW,CFF_n,0.207,0.553,0.7
6599,0.443,LOW,CFF_n,0.186,0.553,0.7
6600,0.582,MODERATE,CFF_n,0.378,0.731,0.7
6601,0.555,MODERATE,CFF_n,0.306,0.735,0.7
6602,0.56,MODERATE,CFF_n,0.32,0.734,0.7
6603,0.558,MODERATE,CFF_n,0.314,0.734,0.7
6604,0.569,MODERATE,CFF_n,0.342,0.734,0.7
6605,0.584,MODERATE,CFF_n,0.383,0.731,0.7
6606,0.175,LOW,ADF,0.0,0.0,0.7
6607,0.175,LOW,ADF,0.0,0.0,0.7
6608,0.175,LOW,ADF,0.0,0.0,0.7
6609,0.175,LOW,ADF,0.0,0.0,0.7
6610,0.175,LOW,ADF,0.0,0.0,0.7
6611,0.175,LOW,ADF,0.0,0.0,0.7
6612,0.448,LOW,CFF_n,0.192,0.56,0.7
6613,0.175,LOW,ADF,0.0,0.0,0.7
6614,0.175,LOW,ADF,0.0,0.0,0.7
6615,0.175,LOW,ADF,0.0,0.0,0.7
6616,0.175,LOW,ADF,0.0,0.0,0.7
6617,0.175,LOW,ADF,0.0,0.0,0.7
6618,0.175,LOW,ADF,0.0,0.0,0.7
6619,0.175,LOW,ADF,0.0,0.0,0.7
6620,0.175,LOW,ADF,0.0,0.0,0.7
6621,0.175,LOW,ADF,0.0,0.0,0.7
6622,0.175,LOW,ADF,0.0,0.0,0.7
6623,0.175,LOW,ADF,0.0,0.0,0.7
6624,0.175,LOW,ADF,0.0,0.0,0.7
6625,0.175,LOW,ADF,0.0,0.0,0.7
6626,0.175,LOW,ADF,0.0,0.0,0.7
6627,0.175,LOW,ADF,0.0,0.0,0.7
6628,0.175,LOW,ADF,0.0,0.0,0.7
6629,0.175,LOW,ADF,0.0,0.0,0.7
6630,0.062,LOW,ADF,0.0,0.0,0.25
6631,0.062,LOW,ADF,0.0,0.0,0.25
6633,0.062,LOW,ADF,0.0,0.0,0.25
6634,0.062,LOW,ADF,0.0,0.0,0.25
6635,0.288,LOW,CFF_n,0.17,0.448,0.25
6636,0.27,LOW,CFF_n,0.126,0.448,0.25
6637,0.175,LOW,ADF,0.0,0.0,0.7
6638,0.175,LOW,ADF,0.0,0.0,0.7
6639,0.175,LOW,ADF,0.0,0.0,0.7
6640,0.175,LOW,ADF,0.0,0.0,0.7
6641,0.175,LOW,ADF,0.0,0.0,0.7
6642,0.175,LOW,ADF,0.0,0.0,0.7
6643,0.175,LOW,ADF,0.0,0.0,0.7
6644,0.175,LOW,ADF,0.0,0.0,0.7
6645,0.506,MODERATE,CFF_n,0.243,0.669,0.7
6646,0.532,MODERATE,CFF_n,0.251,0.733,0.7
6647,0.504,MODERATE,CFF_n,0.163,0.752,0.7
6648,0.062,LOW,ADF,0.0,0.0,0.25
6649,0.062,LOW,ADF,0.0,0.0,0.25
6650,0.062,LOW,ADF,0.0,0.0,0.25
6651,0.431,LOW,CFF_n,0.15,0.56,0.7
6652,0.509,MODERATE,CFF_n,0.351,0.553,0.7
6653,0.486,LOW,CFF_n,0.294,0.553,0.7
6654,0.56,MODERATE,CFF_n,0.263,0.8,0.7
6655,0.175,LOW,ADF,0.0,0.0,0.7
6656,0.534,MODERATE,CFF_n,0.252,0.737,0.7
6657,0.575,MODERATE,CFF_n,0.355,0.737,0.7
6658,0.509,MODERATE,CFF_n,0.351,0.553,0.7
6659,0.491,LOW,CFF_n,0.306,0.553,0.7
6660,0.402,LOW,CFF_n,0.078,0.56,0.7
6661,0.461,LOW,CFF_n,0.225,0.56,0.7
6662,0.463,LOW,CFF_n,0.229,0.56,0.7
6663,0.411,LOW,CFF_n,0.099,0.56,0.7
6664,0.371,LOW,CFF_n,0.0,0.56,0.7
6665,0.371,LOW,CFF_n,0.0,0.56,0.7
6666,0.175,LOW,ADF,0.0,0.0,0.7
6667,0.175,LOW,ADF,0.0,0.0,0.7
6668,0.175,LOW,ADF,0.0,0.0,0.7
6669,0.175,LOW,ADF,0.0,0.0,0.7
6670,0.175,LOW,ADF,0.0,0.0,0.7
6671,0.175,LOW,ADF,0.0,0.0,0.7
6672,0.531,MODERATE,CFF_n,0.315,0.656,0.7
6673,0.568,MODERATE,CFF_n,0.411,0.654,0.7
6674,0.562,MODERATE,CFF_n,0.267,0.8,0.7
6675,0.575,MODERATE,CFF_n,0.361,0.732,0.7
6676,0.536,MODERATE,CFF_n,0.262,0.731,0.7
6677,0.175,LOW,ADF,0.0,0.0,0.7
6678,0.175,LOW,ADF,0.0,0.0,0.7
6679,0.175,LOW,ADF,0.0,0.0,0.7
6680,0.175,LOW,ADF,0.0,0.0,0.7
6681,0.175,LOW,ADF,0.0,0.0,0.7
6682,0.175,LOW,ADF,0.0,0.0,0.7
6683,0.175,LOW,ADF,0.0,0.0,0.7
6684,0.175,LOW,ADF,0.0,0.0,0.7
6685,0.175,LOW,ADF,0.0,0.0,0.7
6686,0.175,LOW,ADF,0.0,0.0,0.7
6687,0.175,LOW,ADF,0.0,0.0,0.7
6688,0.175,LOW,ADF,0.0,0.0,0.7
6689,0.175,LOW,ADF,0.0,0.0,0.7
6690,0.175,LOW,ADF,0.0,0.0,0.7
6691,0.175,LOW,ADF,0.0,0.0,0.7
6692,0.175,LOW,ADF,0.0,0.0,0.7
6693,0.175,LOW,ADF,0.0,0.0,0.7
6694,0.175,LOW,ADF,0.0,0.0,0.7
6695,0.175,LOW,ADF,0.0,0.0,0.7
6696,0.175,LOW,ADF,0.0,0.0,0.7
6697,0.175,LOW,ADF,0.0,0.0,0.7
6698,0.175,LOW,ADF,0.0,0.0,0.7
6699,0.175,LOW,ADF,0.0,0.0,0.7
6700,0.175,LOW,ADF,0.0,0.0,0.7
6701,0.175,LOW,ADF,0.0,0.0,0.7
6702,0.175,LOW,ADF,0.0,0.0,0.7
6703,0.175,LOW,ADF,0.0,0.0,0.7
6704,0.175,LOW,ADF,0.0,0.0,0.7
6705,0.175,LOW,ADF,0.0,0.0,0.7
6706,0.175,LOW,ADF,0.0,0.0,0.7
6707,0.175,LOW,ADF,0.0,0.0,0.7
6708,0.175,LOW,ADF,0.0,0.0,0.7
6709,0.175,LOW,ADF,0.0,0.0,0.7
6710,0.175,LOW,ADF,0.0,0.0,0.7
6711,0.175,LOW,ADF,0.0,0.0,0.7
6712,0.175,LOW,ADF,0.0,0.0,0.7
6713,0.175,LOW,ADF,0.0,0.0,0.7
6714,0.175,LOW,ADF,0.0,0.0,0.7
6715,0.175,LOW,ADF,0.0,0.0,0.7
6716,0.404,LOW,CFF_n,0.081,0.56,0.7
6717,0.38,LOW,CFF_n,0.021,0.56,0.7
6718,0.175,LOW,ADF,0.0,0.0,0.7
6719,0.175,LOW,ADF,0.0,0.0,0.7
6720,0.175,LOW,ADF,0.0,0.0,0.7
6721,0.175,LOW,ADF,0.0,0.0,0.7
6722,0.175,LOW,ADF,0.0,0.0,0.7
6723,0.556,MODERATE,CFF_n,0.374,0.662,0.7
6724,0.567,MODERATE,CFF_n,0.402,0.661,0.7
6725,0.175,LOW,ADF,0.0,0.0,0.7
6726,0.175,LOW,ADF,0.0,0.0,0.7
6727,0.426,LOW,CFF_n,0.138,0.56,0.7
6728,0.175,LOW,ADF,0.0,0.0,0.7
6730,0.175,LOW,ADF,0.0,0.0,0.7
6731,0.175,LOW,ADF,0.0,0.0,0.7
6733,0.175,LOW,ADF,0.0,0.0,0.7
6734,0.175,LOW,ADF,0.0,0.0,0.7
6735,0.175,LOW,ADF,0.0,0.0,0.7
6736,0.175,LOW,ADF,0.0,0.0,0.7
6737,0.175,LOW,ADF,0.0,0.0,0.7
6738,0.175,LOW,ADF,0.0,0.0,0.7
6739,0.175,LOW,ADF,0.0,0.0,0.7
6740,0.175,LOW,ADF,0.0,0.0,0.7
6741,0.175,LOW,ADF,0.0,0.0,0.7
6742,0.439,LOW,CFF_n,0.17,0.56,0.7
6743,0.597,MODERATE,CFF_n,0.354,0.8,0.7
6744,0.175,LOW,ADF,0.0,0.0,0.7
6745,0.175,LOW,ADF,0.0,0.0,0.7
6746,0.175,LOW,ADF,0.0,0.0,0.7
6747,0.175,LOW,ADF,0.0,0.0,0.7
6748,0.175,LOW,ADF,0.0,0.0,0.7
6749,0.175,LOW,ADF,0.0,0.0,0.7
6750,0.175,LOW,ADF,0.0,0.0,0.7
6751,0.721,MODERATE,CFF_n,0.489,1.0,0.7
6752,0.175,LOW,ADF,0.0,0.0,0.7
6753,0.175,LOW,ADF,0.0,0.0,0.7
6754,0.175,LOW,ADF,0.0,0.0,0.7
6755,0.175,LOW,ADF,0.0,0.0,0.7
6756,0.175,LOW,ADF,0.0,0.0,0.7
6757,0.175,LOW,ADF,0.0,0.0,0.7
6758,0.175,LOW,ADF,0.0,0.0,0.7
6760,0.175,LOW,ADF,0.0,0.0,0.7
6761,0.175,LOW,ADF,0.0,0.0,0.7
6762,0.175,LOW,ADF,0.0,0.0,0.7
6763,0.175,LOW,ADF,0.0,0.0,0.7
6764,0.549,MODERATE,CFF_n,0.294,0.731,0.7
6765,0.423,LOW,CFF_n,0.129,0.56,0.7
6766,0.385,LOW,CFF_n,0.035,0.56,0.7
6767,0.578,MODERATE,CFF_n,0.307,0.801,0.7
6768,0.58,MODERATE,CFF_n,0.313,0.8,0.7
6769,0.548,MODERATE,CFF_n,0.233,0.8,0.7
6770,0.583,MODERATE,CFF_n,0.319,0.801,0.7
6771,0.574,MODERATE,CFF_n,0.298,0.801,0.7
6772,0.549,MODERATE,CFF_n,0.29,0.737,0.7
6773,0.605,MODERATE,CFF_n,0.373,0.801,0.7
6774,0.546,MODERATE,CFF_n,0.228,0.801,0.7
6775,0.557,MODERATE,CFF_n,0.254,0.801,0.7
6776,0.501,MODERATE,CFF_n,0.114,0.8,0.7
6777,0.175,LOW,ADF,0.0,0.0,0.7
6778,0.499,LOW,CFF_n,0.11,0.801,0.7
6779,0.612,MODERATE,CFF_n,0.392,0.801,0.7
6780,0.519,MODERATE,CFF_n,0.284,0.657,0.7
6781,0.497,LOW,CFF_n,0.23,0.657,0.7
6782,0.544,MODERATE,CFF_n,0.344,0.662,0.7
6783,0.51,MODERATE,CFF_n,0.263,0.657,0.7
6784,0.479,LOW,CFF_n,0.185,0.657,0.7
6785,0.503,MODERATE,CFF_n,0.12,0.801,0.7
6786,0.518,MODERATE,CFF_n,0.157,0.801,0.7
6787,0.175,LOW,ADF,0.0,0.0,0.7
6788,0.175,LOW,ADF,0.0,0.0,0.7
6789,0.175,LOW,ADF,0.0,0.0,0.7
6790,0.564,MODERATE,CFF_n,0.335,0.73,0.7
6791,0.543,MODERATE,CFF_n,0.283,0.728,0.7
6792,0.175,LOW,ADF,0.0,0.0,0.7
6793,0.175,LOW,ADF,0.0,0.0,0.7
6794,0.421,LOW,CFF_n,0.335,0.641,0.25
6795,0.384,LOW,CFF_n,0.243,0.641,0.25
6796,0.175,LOW,ADF,0.0,0.0,0.7
6797,0.175,LOW,ADF,0.0,0.0,0.7
6798,0.55,MODERATE,CFF_n,0.237,0.801,0.7
6799,0.553,MODERATE,CFF_n,0.308,0.728,0.7
6800,0.315,LOW,ADF,0.349,0.0,0.7
6801,0.568,MODERATE,CFF_n,0.346,0.728,0.7
6802,0.062,LOW,ADF,0.0,0.0,0.25
6803,0.372,LOW,CFF_n,0.212,0.641,0.25
6804,0.335,LOW,CFF_n,0.12,0.641,0.25
6805,0.062,LOW,ADF,0.0,0.0,0.25
6806,0.386,LOW,CFF_n,0.249,0.641,0.25
6807,0.371,LOW,CFF_n,0.21,0.641,0.25
6808,0.062,LOW,ADF,0.0,0.0,0.25
6809,0.266,LOW,CFF_n,0.116,0.448,0.25
6810,0.062,LOW,ADF,0.0,0.0,0.25
6811,0.368,LOW,CFF_n,0.203,0.641,0.25
6812,0.062,LOW,ADF,0.0,0.0,0.25
6813,0.238,LOW,CFF_n,0.046,0.448,0.25
6814,0.219,LOW,CFF_n,0.0,0.448,0.25
6815,0.219,LOW,CFF_n,0.0,0.448,0.25
6816,0.219,LOW,CFF_n,0.0,0.448,0.25
6817,0.226,LOW,CFF_n,0.016,0.448,0.25
6818,0.257,LOW,CFF_n,0.094,0.448,0.25
6819,0.284,LOW,CFF_n,0.162,0.448,0.25
6820,0.389,LOW,CFF_n,0.257,0.641,0.25
6821,0.252,LOW,CFF_n,0.082,0.448,0.25
6822,0.377,LOW,CFF_n,0.226,0.641,0.25
6823,0.248,LOW,CFF_n,0.071,0.448,0.25
6824,0.062,LOW,ADF,0.0,0.0,0.25
6825,0.062,LOW,ADF,0.0,0.0,0.25
6826,0.062,LOW,ADF,0.0,0.0,0.25
6827,0.062,LOW,ADF,0.0,0.0,0.25
6828,0.272,LOW,CFF_n,0.131,0.448,0.25
6829,0.062,LOW,ADF,0.0,0.0,0.25
6830,0.062,LOW,ADF,0.0,0.0,0.25
6831,0.588,MODERATE,CFF_n,0.333,0.801,0.7
6832,0.586,MODERATE,CFF_n,0.326,0.801,0.7
6833,0.587,MODERATE,CFF_n,0.329,0.801,0.7
6834,0.62,MODERATE,CFF_n,0.411,0.801,0.7
6835,0.573,MODERATE,CFF_n,0.295,0.801,0.7
6836,0.547,MODERATE,CFF_n,0.228,0.801,0.7
6837,0.591,MODERATE,CFF_n,0.338,0.801,0.7
6838,0.628,MODERATE,CFF_n,0.433,0.801,0.7
6839,0.588,MODERATE,CFF_n,0.333,0.801,0.7
6840,0.582,MODERATE,CFF_n,0.316,0.801,0.7
6841,0.574,MODERATE,CFF_n,0.296,0.801,0.7
6842,0.572,MODERATE,CFF_n,0.292,0.801,0.7
6843,0.568,MODERATE,CFF_n,0.282,0.801,0.7
6844,0.569,MODERATE,CFF_n,0.285,0.801,0.7
6845,0.581,MODERATE,CFF_n,0.316,0.801,0.7
6846,0.569,MODERATE,CFF_n,0.285,0.801,0.7
6847,0.528,MODERATE,CFF_n,0.183,0.801,0.7
6848,0.571,MODERATE,CFF_n,0.289,0.801,0.7
6849,0.175,LOW,ADF,0.0,0.0,0.7
6850,0.175,LOW,ADF,0.0,0.0,0.7
6851,0.596,MODERATE,CFF_n,0.352,0.801,0.7
6852,0.561,MODERATE,CFF_n,0.264,0.801,0.7
6853,0.557,MODERATE,CFF_n,0.254,0.801,0.7
6854,0.526,MODERATE,CFF_n,0.175,0.801,0.7
6855,0.51,MODERATE,CFF_n,0.137,0.801,0.7
6856,0.574,MODERATE,CFF_n,0.297,0.801,0.7
6857,0.556,MODERATE,CFF_n,0.252,0.801,0.7
6858,0.561,MODERATE,CFF_n,0.265,0.801,0.7
6859,0.554,MODERATE,CFF_n,0.247,0.801,0.7
6860,0.5,MODERATE,CFF_n,0.111,0.801,0.7
6861,0.521,MODERATE,CFF_n,0.164,0.801,0.7
6862,0.512,MODERATE,CFF_n,0.142,0.801,0.7
6863,0.521,MODERATE,CFF_n,0.165,0.801,0.7
6864,0.529,MODERATE,CFF_n,0.183,0.801,0.7
6865,0.175,LOW,ADF,0.0,0.0,0.7
6866,0.175,LOW,ADF,0.0,0.0,0.7
6867,0.175,LOW,ADF,0.0,0.0,0.7
6868,0.175,LOW,ADF,0.0,0.0,0.7
6869,0.175,LOW,ADF,0.0,0.0,0.7
6870,0.175,LOW,ADF,0.0,0.0,0.7
6871,0.554,MODERATE,CFF_n,0.246,0.801,0.7
6872,0.554,MODERATE,CFF_n,0.246,0.801,0.7
6873,0.557,MODERATE,CFF_n,0.253,0.801,0.7
6874,0.53,MODERATE,CFF_n,0.185,0.801,0.7
6875,0.602,MODERATE,CFF_n,0.192,1.0,0.7
6876,0.598,MODERATE,CFF_n,0.183,1.0,0.7
6877,0.63,MODERATE,CFF_n,0.262,1.0,0.7
6878,0.656,MODERATE,CFF_n,0.327,1.0,0.7
6879,0.61,MODERATE,CFF_n,0.214,1.0,0.7
6880,0.621,MODERATE,CFF_n,0.239,1.0,0.7
6881,0.598,MODERATE,CFF_n,0.183,1.0,0.7
6882,0.63,MODERATE,CFF_n,0.262,1.0,0.7
6883,0.677,MODERATE,CFF_n,0.381,1.0,0.7
6884,0.062,LOW,ADF,0.0,0.0,0.25
6885,0.062,LOW,ADF,0.0,0.0,0.25
6886,0.062,LOW,ADF,0.0,0.0,0.25
6887,0.062,LOW,ADF,0.0,0.0,0.25
6888,0.062,LOW,ADF,0.0,0.0,0.25
6889,0.062,LOW,ADF,0.0,0.0,0.25
6890,0.062,LOW,ADF,0.0,0.0,0.25
6891,0.062,LOW,ADF,0.0,0.0,0.25
6892,0.062,LOW,ADF,0.0,0.0,0.25
6893,0.062,LOW,ADF,0.0,0.0,0.25
6894,0.352,LOW,CFF_n,0.163,0.641,0.25
6895,0.321,LOW,CFF_n,0.087,0.641,0.25
6896,0.333,LOW,CFF_n,0.116,0.641,0.25
6897,0.375,LOW,CFF_n,0.221,0.641,0.25
6898,0.379,LOW,CFF_n,0.231,0.641,0.25
6899,0.372,LOW,CFF_n,0.213,0.641,0.25
6900,0.377,LOW,CFF_n,0.224,0.641,0.25
6901,0.366,LOW,CFF_n,0.198,0.641,0.25
6902,0.391,LOW,CFF_n,0.26,0.641,0.25
6903,0.42,LOW,CFF_n,0.333,0.641,0.25
6904,0.384,LOW,CFF_n,0.244,0.641,0.25
6905,0.344,LOW,CFF_n,0.144,0.641,0.25
6906,0.353,LOW,CFF_n,0.166,0.641,0.25
6907,0.35,LOW,CFF_n,0.158,0.641,0.25
6908,0.062,LOW,ADF,0.0,0.0,0.25
6909,0.062,LOW,ADF,0.0,0.0,0.25
6910,0.348,LOW,CFF_n,0.152,0.641,0.25
6911,0.348,LOW,CFF_n,0.152,0.641,0.25
6912,0.404,LOW,CFF_n,0.294,0.641,0.25
6913,0.339,LOW,CFF_n,0.129,0.641,0.25
6914,0.369,LOW,CFF_n,0.206,0.641,0.25
6915,0.062,LOW,ADF,0.0,0.0,0.25
6916,0.224,LOW,PSI_n,0.402,0.002,0.25
6917,0.062,LOW,ADF,0.0,0.0,0.25
6918,0.062,LOW,ADF,0.0,0.0,0.25
6919,0.062,LOW,ADF,0.0,0.0,0.25
6920,0.062,LOW,ADF,0.0,0.0,0.25
6921,0.062,LOW,ADF,0.0,0.0,0.25
6922,0.062,LOW,ADF,0.0,0.0,0.25
6923,0.062,LOW,ADF,0.0,0.0,0.25
6924,0.062,LOW,ADF,0.0,0.0,0.25
6925,0.062,LOW,ADF,0.0,0.0,0.25
6926,0.062,LOW,ADF,0.0,0.0,0.25
6927,0.062,LOW,ADF,0.0,0.0,0.25
6928,0.062,LOW,ADF,0.0,0.0,0.25
6929,0.062,LOW,ADF,0.0,0.0,0.25
6930,0.062,LOW,ADF,0.0,0.0,0.25
6931,0.062,LOW,ADF,0.0,0.0,0.25
6932,0.062,LOW,ADF,0.0,0.0,0.25
6933,0.062,LOW,ADF,0.0,0.0,0.25
6934,0.163,LOW,PSI_n,0.25,0.001,0.25
6935,0.062,LOW,ADF,0.0,0.0,0.25
6936,0.062,LOW,ADF,0.0,0.0,0.25
6937,0.062,LOW,ADF,0.0,0.0,0.25
6938,0.062,LOW,ADF,0.0,0.0,0.25
6939,0.062,LOW,ADF,0.0,0.0,0.25
6940,0.062,LOW,ADF,0.0,0.0,0.25
6941,0.062,LOW,ADF,0.0,0.0,0.25
6942,0.062,LOW,ADF,0.0,0.0,0.25
6943,0.062,LOW,ADF,0.0,0.0,0.25
6944,0.062,LOW,ADF,0.0,0.0,0.25
6945,0.062,LOW,ADF,0.0,0.0,0.25
6946,0.062,LOW,ADF,0.0,0.0,0.25
6947,0.062,LOW,ADF,0.0,0.0,0.25
6948,0.062,LOW,ADF,0.0,0.0,0.25
6949,0.062,LOW,ADF,0.0,0.0,0.25
6950,0.062,LOW,ADF,0.0,0.0,0.25
6951,0.062,LOW,ADF,0.0,0.0,0.25
6952,0.062,LOW,ADF,0.0,0.0,0.25
6953,0.062,LOW,ADF,0.0,0.0,0.25
6954,0.062,LOW,ADF,0.0,0.0,0.25
6955,0.062,LOW,ADF,0.0,0.0,0.25
6956,0.062,LOW,ADF,0.0,0.0,0.25
6957,0.062,LOW,ADF,0.0,0.0,0.25
6958,0.062,LOW,ADF,0.0,0.0,0.25
6959,0.062,LOW,ADF,0.0,0.0,0.25
6960,0.062,LOW,ADF,0.0,0.0,0.25
6961,0.062,LOW,ADF,0.0,0.0,0.25
6962,0.062,LOW,ADF,0.0,0.0,0.25
6963,0.062,LOW,ADF,0.0,0.0,0.25
6964,0.062,LOW,ADF,0.0,0.0,0.25
6965,0.062,LOW,ADF,0.0,0.0,0.25
6966,0.062,LOW,ADF,0.0,0.0,0.25
6967,0.062,LOW,ADF,0.0,0.0,0.25
6968,0.062,LOW,ADF,0.0,0.0,0.25
6969,0.062,LOW,ADF,0.0,0.0,0.25
6970,0.062,LOW,ADF,0.0,0.0,0.25
6971,0.062,LOW,ADF,0.0,0.0,0.25
6972,0.062,LOW,ADF,0.0,0.0,0.25
6973,0.062,LOW,ADF,0.0,0.0,0.25
6974,0.062,LOW,ADF,0.0,0.0,0.25
6975,0.062,LOW,ADF,0.0,0.0,0.25
6976,0.062,LOW,ADF,0.0,0.0,0.25
6977,0.062,LOW,ADF,0.0,0.0,0.25
6978,0.062,LOW,ADF,0.0,0.0,0.25
6979,0.062,LOW,ADF,0.0,0.0,0.25
6980,0.062,LOW,ADF,0.0,0.0,0.25
6981,0.062,LOW,ADF,0.0,0.0,0.25
6982,0.062,LOW,ADF,0.0,0.0,0.25
6983,0.062,LOW,ADF,0.0,0.0,0.25
6984,0.062,LOW,ADF,0.0,0.0,0.25
6985,0.062,LOW,ADF,0.0,0.0,0.25
6986,0.062,LOW,ADF,0.0,0.0,0.25
6987,0.062,LOW,ADF,0.0,0.0,0.25
6988,0.062,LOW,ADF,0.0,0.0,0.25
6989,0.062,LOW,ADF,0.0,0.0,0.25
6990,0.062,LOW,ADF,0.0,0.0,0.25
6991,0.062,LOW,ADF,0.0,0.0,0.25
6992,0.062,LOW,ADF,0.0,0.0,0.25
6993,0.062,LOW,ADF,0.0,0.0,0.25
6994,0.062,LOW,ADF,0.0,0.0,0.25
6995,0.062,LOW,ADF,0.0,0.0,0.25
6996,0.062,LOW,ADF,0.0,0.0,0.25
6997,0.062,LOW,ADF,0.0,0.0,0.25
6998,0.062,LOW,ADF,0.0,0.0,0.25
6999,0.062,LOW,ADF,0.0,0.0,0.25
7000,0.062,LOW,ADF,0.0,0.0,0.25
7001,0.062,LOW,ADF,0.0,0.0,0.25
7002,0.062,LOW,ADF,0.0,0.0,0.25
7003,0.062,LOW,ADF,0.0,0.0,0.25
7004,0.062,LOW,ADF,0.0,0.0,0.25
7005,0.062,LOW,ADF,0.0,0.0,0.25
7006,0.062,LOW,ADF,0.0,0.0,0.25
7007,0.062,LOW,ADF,0.0,0.0,0.25
7008,0.062,LOW,ADF,0.0,0.0,0.25
7009,0.062,LOW,ADF,0.0,0.0,0.25
7010,0.062,LOW,ADF,0.0,0.0,0.25
7011,0.062,LOW,ADF,0.0,0.0,0.25
7012,0.062,LOW,ADF,0.0,0.0,0.25
7013,0.062,LOW,ADF,0.0,0.0,0.25
7014,0.062,LOW,ADF,0.0,0.0,0.25
7015,0.062,LOW,ADF,0.0,0.0,0.25
7016,0.062,LOW,ADF,0.0,0.0,0.25
7017,0.062,LOW,ADF,0.0,0.0,0.25
7018,0.062,LOW,ADF,0.0,0.0,0.25
7019,0.062,LOW,ADF,0.0,0.0,0.25
7020,0.062,LOW,ADF,0.0,0.0,0.25
7021,0.062,LOW,ADF,0.0,0.0,0.25
7022,0.062,LOW,ADF,0.0,0.0,0.25
7023,0.062,LOW,ADF,0.0,0.0,0.25
7024,0.062,LOW,ADF,0.0,0.0,0.25
7025,0.062,LOW,ADF,0.0,0.0,0.25
7026,0.062,LOW,ADF,0.0,0.0,0.25
7027,0.062,LOW,ADF,0.0,0.0,0.25
7028,0.062,LOW,ADF,0.0,0.0,0.25
7029,0.062,LOW,ADF,0.0,0.0,0.25
7030,0.062,LOW,ADF,0.0,0.0,0.25
7031,0.062,LOW,ADF,0.0,0.0,0.25
7032,0.062,LOW,ADF,0.0,0.0,0.25
7033,0.062,LOW,ADF,0.0,0.0,0.25
7034,0.062,LOW,ADF,0.0,0.0,0.25
7035,0.062,LOW,ADF,0.0,0.0,0.25
7038,0.062,LOW,ADF,0.0,0.0,0.25
7039,0.062,LOW,ADF,0.0,0.0,0.25
7040,0.062,LOW,ADF,0.0,0.0,0.25
7041,0.062,LOW,ADF,0.0,0.0,0.25
7042,0.062,LOW,ADF,0.0,0.0,0.25
7043,0.062,LOW,ADF,0.0,0.0,0.25
7044,0.062,LOW,ADF,0.0,0.0,0.25
7045,0.062,LOW,ADF,0.0,0.0,0.25
7046,0.062,LOW,ADF,0.0,0.0,0.25
7047,0.062,LOW,ADF,0.0,0.0,0.25
7048,0.062,LOW,ADF,0.0,0.0,0.25
7049,0.062,LOW,ADF,0.0,0.0,0.25
7050,0.062,LOW,ADF,0.0,0.0,0.25
7051,0.062,LOW,ADF,0.0,0.0,0.25
7052,0.062,LOW,ADF,0.0,0.0,0.25
